Action,Bytes,Item ,# Of Purchases,Response,Pct_Purchase,# Of Views,Brand,Clickhere,Category,ClientIP,ItemID,Msg,Number of Records,ProductID,Rbytes,Rstat,ServerIp,SessionID,TimeStamp,URL
View,546,Mp3 players,0,Successfull,0,1,Intex,Click Here,,27.96.128.0,est-13,,1,db-sg-g01,1096,200,-,sd3sl10ff6adff10032,,http://www.buttercupgames.com/product.screen
View,614,Mp3 players,0,Successfull,0,1,Intex,Click Here,,69.175.97.11,est-13,,1,db-sg-g01,1147,200,-,sd6sl4ff3adff26372,,http://www.buttercupgames.com/product.screen
View,500,Mp3 players,0,Successfull,0,1,Karbon,Click Here,,216.221.226.11,est-13,,1,dc-sg-g02,831,200,-,sd0sl8ff2adff35849,,http://www.buttercupgames.com/product.screen
View,902,Mp3 players,0,Successfull,0,1,Karbon,Click Here,,67.170.226.218,est-13,,1,dc-sg-g02,926,200,-,sd7sl3ff4adff11586,,http://www.buttercupgames.com/product.screen
View,923,Mp3 players,0,Successfull,0,1,Karbon,Click Here,,70.38.1.235,est-13,,1,dc-sg-g02,3908,200,-,sd4sl6ff9adff40827,,http://www.buttercupgames.com/product.screen
View,781,Mp3 players,0,Successfull,0,1,Karbon,Click Here,,86.9.190.90,est-13,,1,dc-sg-g02,923,200,-,sd2sl9ff5adff10583,,http://www.buttercupgames.com/product.screen
View,410,Mp3 players,0,Successfull,0,1,Karbon,Click Here,,87.194.216.51,est-13,,1,dc-sg-g02,3940,200,-,sd3sl7ff4adff49495,,http://www.buttercupgames.com/product.screen
View,562,Mp3 players,0,Successfull,0,1,Karbon,Click Here,,89.106.20.218,est-13,,1,dc-sg-g02,3375,200,-,sd10sl7ff7adff5859,,http://www.buttercupgames.com/product.screen
View,302,Mp3 players,0,Successfull,0,1,LG,Click Here,,194.8.74.23,est-13,,1,fi-ag-g08,1255,200,-,sd4sl4ff10adff47178,,http://www.buttercupgames.com/product.screen
View,209,Mp3 players,0,Successfull,0,1,LG,Click Here,,200.6.134.23,est-13,,1,fi-ag-g08,397,200,-,sd0sl3ff6adff29077,,http://www.buttercupgames.com/product.screen
View,883,Mp3 players,0,Successfull,0,1,LG,Click Here,,210.76.124.106,est-13,,1,fi-ag-g08,806,200,-,sd4sl9ff10adff22498,,http://www.buttercupgames.com/product.screen
View,483,Mp3 players,0,Successfull,0,1,LG,Click Here,,212.235.92.150,est-13,,1,fi-ag-g08,3728,200,-,sd8sl9ff8adff26061,,http://www.buttercupgames.com/product.screen
View,594,Mp3 players,0,Successfull,0,1,LG,Click Here,,91.214.92.22,est-13,,1,fi-ag-g08,1576,200,-,sd4sl10ff9adff6227,,http://www.buttercupgames.com/product.screen
View,316,Mp3 players,0,Successfull,0,1,Lenovo,Click Here,,192.162.19.179,est-13,,1,fs-sg-g03,2808,200,-,sd8sl7ff2adff11710,,http://www.buttercupgames.com/product.screen
View,270,Mp3 players,0,Successfull,0,1,Lenovo,Click Here,,203.172.197.2,est-13,,1,fs-sg-g03,2013,200,-,sd8sl5ff5adff48132,,http://www.buttercupgames.com/product.screen
View,452,Mp3 players,0,Successfull,0,1,Lenovo,Click Here,,207.36.232.245,est-13,,1,fs-sg-g03,3900,200,-,sd1sl4ff8adff39019,,http://www.buttercupgames.com/product.screen
View,433,Mp3 players,0,Successfull,0,1,Lenovo,Click Here,,211.166.11.101,est-13,,1,fs-sg-g03,2327,200,-,sd8sl9ff8adff25741,,http://www.buttercupgames.com/product.screen
View,316,Mp3 players,0,Successfull,0,1,Lenovo,Click Here,,62.216.64.19,est-13,,1,fs-sg-g03,3425,200,-,sd3sl1ff9adff51372,,http://www.buttercupgames.com/product.screen
View,126,Mp3 players,0,Successfull,0,1,Lenovo,Click Here,,69.175.97.11,est-13,,1,fs-sg-g03,2713,200,-,sd0sl6ff1adff43279,,http://www.buttercupgames.com/product.screen
View,680,Mp3 players,0,Successfull,0,1,Lenovo,Click Here,,78.111.167.117,est-13,,1,fs-sg-g03,359,200,-,sd3sl8ff8adff9108,,http://www.buttercupgames.com/product.screen
View,202,Mp3 players,0,Successfull,0,1,Lenovo,Click Here,,86.212.199.60,est-13,,1,fs-sg-g03,3270,200,-,sd4sl1ff7adff26226,,http://www.buttercupgames.com/product.screen
View,336,Mp3 players,0,Successfull,0,1,Lenovo,Click Here,,94.229.0.21,est-13,,1,fs-sg-g03,2079,200,-,sd3sl7ff3adff27567,,http://www.buttercupgames.com/product.screen
View,805,Mp3 players,0,Successfull,0,1,Lenovo,Click Here,,99.61.68.230,est-13,,1,fs-sg-g03,762,200,-,sd3sl7ff5adff29557,,http://www.buttercupgames.com/product.screen
View,143,Mp3 players,0,Successfull,0,1,Acer,Click Here,,198.35.2.120,est-13,,1,mb-ag-g07,3575,200,-,sd5sl5ff3adff47094,,http://www.buttercupgames.com/product.screen
View,282,Mp3 players,0,Successfull,0,1,Acer,Click Here,,198.35.3.23,est-13,,1,mb-ag-g07,287,200,-,sd6sl2ff10adff37010,,http://www.buttercupgames.com/product.screen
View,213,Mp3 players,0,Successfull,0,1,Acer,Click Here,,97.117.230.183,est-13,,1,mb-ag-g07,2731,200,-,sd10sl4ff2adff29249,,http://www.buttercupgames.com/product.screen
View,872,Mp3 players,0,Successfull,0,1,Nokia,Click Here,,118.142.68.222,est-13,,1,mb-ag-t01,1842,200,-,sd8sl7ff10adff5201,,http://www.buttercupgames.com/product.screen
View,523,Mp3 players,0,Successfull,0,1,Nokia,Click Here,,123.196.113.11,est-13,,1,mb-ag-t01,355,200,-,sd1sl6ff2adff39900,,http://www.buttercupgames.com/product.screen
View,590,Mp3 players,0,Successfull,0,1,Nokia,Click Here,,123.196.113.11,est-13,,1,mb-ag-t01,1112,200,-,sd4sl1ff9adff13466,,http://www.buttercupgames.com/product.screen
View,981,Mp3 players,0,Successfull,0,1,Nokia,Click Here,,174.123.217.162,est-13,,1,mb-ag-t01,1789,200,-,sd8sl2ff7adff39248,,http://www.buttercupgames.com/product.screen
View,451,Mp3 players,0,Successfull,0,1,Nokia,Click Here,,188.138.40.166,est-13,,1,mb-ag-t01,3736,200,-,sd9sl1ff10adff45279,,http://www.buttercupgames.com/product.screen
View,223,Mp3 players,0,Successfull,0,1,Nokia,Click Here,,192.188.106.240,est-13,,1,mb-ag-t01,228,200,-,sd1sl10ff1adff36427,,http://www.buttercupgames.com/product.screen
View,703,Mp3 players,0,Successfull,0,1,Nokia,Click Here,,195.2.240.99,est-13,,1,mb-ag-t01,780,200,-,sd3sl6ff2adff6452,,http://www.buttercupgames.com/product.screen
View,673,Mp3 players,0,Successfull,0,1,Nokia,Click Here,,198.35.1.10,est-13,,1,mb-ag-t01,1470,200,-,sd2sl5ff9adff42261,,http://www.buttercupgames.com/product.screen
View,850,Mp3 players,0,Successfull,0,1,Nokia,Click Here,,2.229.4.58,est-13,,1,mb-ag-t01,723,200,-,sd1sl3ff6adff37822,,http://www.buttercupgames.com/product.screen
View,795,Mp3 players,0,Successfull,0,1,Dell,Click Here,,202.179.8.245,est-13,,1,pz-sg-g05,368,200,-,sd4sl8ff5adff51576,,http://www.buttercupgames.com/product.screen
View,617,Mp3 players,0,Successfull,0,1,Dell,Click Here,,207.36.232.245,est-13,,1,pz-sg-g05,425,200,-,sd8sl5ff3adff52401,,http://www.buttercupgames.com/product.screen
View,153,Mp3 players,0,Successfull,0,1,Dell,Click Here,,210.76.124.106,est-13,,1,pz-sg-g05,2849,200,-,sd2sl9ff8adff42313,,http://www.buttercupgames.com/product.screen
View,253,Mp3 players,0,Successfull,0,1,XOLO,Click Here,,109.169.32.135,est-13,,1,sc-mg-g10,594,200,-,sd5sl9ff7adff12864,,http://www.buttercupgames.com/product.screen
View,265,Mp3 players,0,Successfull,0,1,XOLO,Click Here,,188.143.232.202,est-13,,1,sc-mg-g10,1580,200,-,sd4sl4ff2adff11253,,http://www.buttercupgames.com/product.screen
View,490,Mp3 players,0,Successfull,0,1,XOLO,Click Here,,198.35.1.75,est-13,,1,sc-mg-g10,2385,200,-,sd7sl7ff6adff50754,,http://www.buttercupgames.com/product.screen
View,278,Mp3 players,0,Successfull,0,1,XOLO,Click Here,,201.3.120.132,est-13,,1,sc-mg-g10,3366,200,-,sd5sl8ff8adff5786,,http://www.buttercupgames.com/product.screen
View,116,Mp3 players,0,Successfull,0,1,XOLO,Click Here,,62.216.64.19,est-13,,1,sc-mg-g10,3036,200,-,sd6sl9ff8adff45896,,http://www.buttercupgames.com/product.screen
View,470,Mp3 players,0,Successfull,0,1,XOLO,Click Here,,69.80.0.18,est-13,,1,sc-mg-g10,2155,200,-,sd6sl2ff7adff23615,,http://www.buttercupgames.com/product.screen
View,663,Mp3 players,0,Successfull,0,1,XOLO,Click Here,,74.125.19.106,est-13,,1,sc-mg-g10,3767,200,-,sd8sl3ff5adff11267,,http://www.buttercupgames.com/product.screen
View,616,Mp3 players,0,Successfull,0,1,XOLO,Click Here,,88.12.32.208,est-13,,1,sc-mg-g10,780,200,-,sd10sl8ff9adff12202,,http://www.buttercupgames.com/product.screen
View,622,Mp3 players,0,Successfull,0,1,XOLO,Click Here,,91.205.189.15,est-13,,1,sc-mg-g10,1267,200,-,sd5sl2ff5adff38991,,http://www.buttercupgames.com/product.screen
View,393,Mp3 players,0,Successfull,0,1,Apple,Click Here,,128.241.220.82,est-13,,1,wc-sh-a01,2743,200,-,sd7sl5ff3adff26726,,http://www.buttercupgames.com/product.screen
View,868,Mp3 players,0,Successfull,0,1,Apple,Click Here,,194.215.205.19,est-13,,1,wc-sh-a01,384,200,-,sd1sl8ff9adff48895,,http://www.buttercupgames.com/product.screen
View,759,Mp3 players,0,Successfull,0,1,Apple,Click Here,,88.191.145.142,est-13,,1,wc-sh-a01,2055,200,-,sd2sl9ff6adff24989,,http://www.buttercupgames.com/product.screen
View,274,Mp3 players,0,Successfull,0,1,Samsung,Click Here,,27.102.11.11,est-13,,1,wc-sh-a02,2317,200,-,sd9sl7ff6adff30609,,http://www.buttercupgames.com/product.screen
View,234,Mp3 players,0,Successfull,0,1,Samsung,Click Here,,61.164.73.20,est-13,,1,wc-sh-a02,1975,200,-,sd3sl10ff7adff28168,,http://www.buttercupgames.com/product.screen
View,416,Mp3 players,0,Successfull,0,1,Micromax,Click Here,,12.130.60.4,est-13,,1,wc-sh-g04,1033,200,-,sd5sl4ff6adff18854,,http://www.buttercupgames.com/product.screen
View,152,Mp3 players,0,Successfull,0,1,Micromax,Click Here,,130.253.37.97,est-13,,1,wc-sh-g04,2956,200,-,sd4sl6ff10adff47967,,http://www.buttercupgames.com/product.screen
View,681,Mp3 players,0,Successfull,0,1,Micromax,Click Here,,173.44.37.226,est-13,,1,wc-sh-g04,1970,200,-,sd2sl2ff2adff37179,,http://www.buttercupgames.com/product.screen
View,519,Mp3 players,0,Successfull,0,1,Micromax,Click Here,,188.173.152.100,est-13,,1,wc-sh-g04,473,200,-,sd2sl6ff5adff17563,,http://www.buttercupgames.com/product.screen
View,316,Mp3 players,0,Successfull,0,1,Micromax,Click Here,,193.33.170.23,est-13,,1,wc-sh-g04,2692,200,-,sd7sl2ff7adff47006,,http://www.buttercupgames.com/product.screen
View,183,Mp3 players,0,Successfull,0,1,Sony,Click Here,,182.236.164.11,est-13,,1,wc-sh-t02,2737,200,-,sd5sl7ff5adff17145,,http://www.buttercupgames.com/product.screen
View,966,Mp3 players,0,Successfull,0,1,Sony,Click Here,,201.28.109.162,est-13,,1,wc-sh-t02,1459,200,-,sd1sl10ff7adff21404,,http://www.buttercupgames.com/product.screen
View,425,Mp3 players,0,Successfull,0,1,Sony,Click Here,,203.172.197.2,est-13,,1,wc-sh-t02,3418,200,-,sd9sl1ff2adff40644,,http://www.buttercupgames.com/product.screen
View,590,Mp3 players,0,Successfull,0,1,Sony,Click Here,,88.12.32.208,est-13,,1,wc-sh-t02,3918,200,-,sd10sl1ff5adff21690,,http://www.buttercupgames.com/product.screen
View,285,Mobile Case,0,Successfull,0,1,Philips,Click Here,,211.245.24.3,est-14,,1,bs-ag-g09,3853,200,-,sd4sl4ff6adff23907,,http://www.buttercupgames.com/product.screen
View,836,Mobile Case,0,Successfull,0,1,Philips,Click Here,,220.225.12.171,est-14,,1,bs-ag-g09,624,200,-,sd6sl9ff8adff40675,,http://www.buttercupgames.com/product.screen
View,165,Mobile Case,0,Successfull,0,1,Motorola,Click Here,,175.44.26.139,est-14,,1,cu-pg-g06,2735,200,-,sd7sl4ff7adff18615,,http://www.buttercupgames.com/product.screen
View,836,Mobile Case,0,Successfull,0,1,Motorola,Click Here,,175.44.3.30,est-14,,1,cu-pg-g06,1077,200,-,sd3sl10ff3adff34485,,http://www.buttercupgames.com/product.screen
View,155,Mobile Case,0,Successfull,0,1,Motorola,Click Here,,211.166.11.101,est-14,,1,cu-pg-g06,2356,200,-,sd8sl6ff6adff35545,,http://www.buttercupgames.com/product.screen
View,225,Mobile Case,0,Successfull,0,1,Motorola,Click Here,,211.25.254.234,est-14,,1,cu-pg-g06,783,200,-,sd3sl3ff9adff43782,,http://www.buttercupgames.com/product.screen
View,890,Mobile Case,0,Successfull,0,1,Motorola,Click Here,,97.117.230.183,est-14,,1,cu-pg-g06,2121,200,-,sd9sl7ff3adff25967,,http://www.buttercupgames.com/product.screen
View,265,Mobile Case,0,Successfull,0,1,Intex,Click Here,,188.138.40.166,est-14,,1,db-sg-g01,2158,200,-,sd9sl7ff4adff20050,,http://www.buttercupgames.com/product.screen
View,901,Mobile Case,0,Successfull,0,1,Intex,Click Here,,200.6.134.23,est-14,,1,db-sg-g01,2515,200,-,sd5sl9ff5adff47104,,http://www.buttercupgames.com/product.screen
View,275,Mobile Case,0,Successfull,0,1,Intex,Click Here,,211.166.11.101,est-14,,1,db-sg-g01,3304,200,-,sd5sl2ff10adff43039,,http://www.buttercupgames.com/product.screen
View,648,Mobile Case,0,Successfull,0,1,Intex,Click Here,,74.53.23.135,est-14,,1,db-sg-g01,1117,200,-,sd8sl10ff5adff53017,,http://www.buttercupgames.com/product.screen
View,514,Mobile Case,0,Successfull,0,1,Intex,Click Here,,89.106.20.218,est-14,,1,db-sg-g01,1065,200,-,sd2sl7ff6adff22045,,http://www.buttercupgames.com/product.screen
View,150,Mobile Case,0,Successfull,0,1,Intex,Click Here,,91.205.40.22,est-14,,1,db-sg-g01,2033,200,-,sd2sl1ff3adff29950,,http://www.buttercupgames.com/product.screen
View,486,Mobile Case,0,Successfull,0,1,Karbon,Click Here,,112.111.162.4,est-14,,1,dc-sg-g02,2720,200,-,sd0sl8ff5adff36852,,http://www.buttercupgames.com/product.screen
View,907,Mobile Case,0,Successfull,0,1,Karbon,Click Here,,125.17.14.100,est-14,,1,dc-sg-g02,3869,200,-,sd10sl4ff2adff48107,,http://www.buttercupgames.com/product.screen
View,712,Mobile Case,0,Successfull,0,1,Karbon,Click Here,,174.123.217.162,est-14,,1,dc-sg-g02,1598,200,-,sd2sl9ff9adff28365,,http://www.buttercupgames.com/product.screen
View,863,Mobile Case,0,Successfull,0,1,Karbon,Click Here,,188.143.232.202,est-14,,1,dc-sg-g02,2133,200,-,sd7sl7ff10adff7365,,http://www.buttercupgames.com/product.screen
View,786,Mobile Case,0,Successfull,0,1,Karbon,Click Here,,190.113.128.150,est-14,,1,dc-sg-g02,2775,200,-,sd9sl9ff3adff25953,,http://www.buttercupgames.com/product.screen
View,252,Mobile Case,0,Successfull,0,1,Karbon,Click Here,,208.240.243.170,est-14,,1,dc-sg-g02,269,200,-,sd3sl8ff8adff36422,,http://www.buttercupgames.com/product.screen
View,795,Mobile Case,0,Successfull,0,1,Karbon,Click Here,,208.65.153.253,est-14,,1,dc-sg-g02,2734,200,-,sd8sl3ff4adff49444,,http://www.buttercupgames.com/product.screen
View,301,Mobile Case,0,Successfull,0,1,Karbon,Click Here,,59.162.167.100,est-14,,1,dc-sg-g02,2050,200,-,sd0sl8ff10adff23023,,http://www.buttercupgames.com/product.screen
View,826,Mobile Case,0,Successfull,0,1,Karbon,Click Here,,66.69.195.226,est-14,,1,dc-sg-g02,2376,200,-,sd10sl4ff5adff15075,,http://www.buttercupgames.com/product.screen
View,872,Mobile Case,0,Successfull,0,1,Karbon,Click Here,,70.38.1.235,est-14,,1,dc-sg-g02,3595,200,-,sd6sl2ff4adff7468,,http://www.buttercupgames.com/product.screen
View,343,Mobile Case,0,Successfull,0,1,Karbon,Click Here,,78.111.167.117,est-14,,1,dc-sg-g02,1364,200,-,sd1sl3ff7adff37810,,http://www.buttercupgames.com/product.screen
View,140,Mobile Case,0,Successfull,0,1,Karbon,Click Here,,81.11.191.113,est-14,,1,dc-sg-g02,2071,200,-,sd1sl5ff1adff39901,,http://www.buttercupgames.com/product.screen
View,543,Mobile Case,0,Successfull,0,1,Karbon,Click Here,,86.51.1.2,est-14,,1,dc-sg-g02,1803,200,-,sd0sl1ff2adff28065,,http://www.buttercupgames.com/product.screen
View,906,Mobile Case,0,Successfull,0,1,LG,Click Here,,125.89.78.6,est-14,,1,fi-ag-g08,797,200,-,sd1sl5ff4adff36094,,http://www.buttercupgames.com/product.screen
View,970,Mobile Case,0,Successfull,0,1,LG,Click Here,,194.215.205.19,est-14,,1,fi-ag-g08,1787,200,-,sd4sl7ff5adff36228,,http://www.buttercupgames.com/product.screen
View,390,Mobile Case,0,Successfull,0,1,LG,Click Here,,87.194.216.51,est-14,,1,fi-ag-g08,3251,200,-,sd5sl8ff9adff50030,,http://www.buttercupgames.com/product.screen
View,635,Mobile Case,0,Successfull,0,1,Lenovo,Click Here,,121.254.179.199,est-14,,1,fs-sg-g03,2214,200,-,sd0sl4ff2adff27185,,http://www.buttercupgames.com/product.screen
View,397,Mobile Case,0,Successfull,0,1,Lenovo,Click Here,,123.118.73.155,est-14,,1,fs-sg-g03,3737,200,-,sd9sl1ff4adff25992,,http://www.buttercupgames.com/product.screen
View,857,Mobile Case,0,Successfull,0,1,Lenovo,Click Here,,125.7.55.180,est-14,,1,fs-sg-g03,2692,200,-,sd2sl2ff1adff46970,,http://www.buttercupgames.com/product.screen
View,242,Mobile Case,0,Successfull,0,1,Lenovo,Click Here,,198.228.212.52,est-14,,1,fs-sg-g03,897,200,-,sd10sl8ff10adff47204,,http://www.buttercupgames.com/product.screen
View,752,Mobile Case,0,Successfull,0,1,Lenovo,Click Here,,211.140.3.183,est-14,,1,fs-sg-g03,3186,200,-,sd5sl10ff4adff39124,,http://www.buttercupgames.com/product.screen
View,481,Mobile Case,0,Successfull,0,1,Lenovo,Click Here,,64.66.0.20,est-14,,1,fs-sg-g03,3573,200,-,sd2sl10ff10adff35311,,http://www.buttercupgames.com/product.screen
View,328,Mobile Case,0,Successfull,0,1,Lenovo,Click Here,,92.46.53.223,est-14,,1,fs-sg-g03,3712,200,-,sd0sl6ff1adff12692,,http://www.buttercupgames.com/product.screen
View,219,Mobile Case,0,Successfull,0,1,Acer,Click Here,,107.3.146.207,est-14,,1,mb-ag-g07,402,200,-,sd2sl9ff8adff46612,,http://www.buttercupgames.com/product.screen
View,603,Mobile Case,0,Successfull,0,1,Acer,Click Here,,111.161.27.20,est-14,,1,mb-ag-g07,682,200,-,sd8sl2ff6adff14367,,http://www.buttercupgames.com/product.screen
View,648,Mobile Case,0,Successfull,0,1,Acer,Click Here,,148.107.2.20,est-14,,1,mb-ag-g07,862,200,-,sd2sl6ff5adff50887,,http://www.buttercupgames.com/product.screen
View,551,Mobile Case,0,Successfull,0,1,Acer,Click Here,,196.28.38.71,est-14,,1,mb-ag-g07,2562,200,-,sd7sl6ff6adff40455,,http://www.buttercupgames.com/product.screen
View,279,Mobile Case,0,Successfull,0,1,Acer,Click Here,,210.192.123.204,est-14,,1,mb-ag-g07,3719,200,-,sd5sl1ff6adff38064,,http://www.buttercupgames.com/product.screen
View,224,Mobile Case,0,Successfull,0,1,Acer,Click Here,,212.235.92.150,est-14,,1,mb-ag-g07,3722,200,-,sd7sl2ff7adff30880,,http://www.buttercupgames.com/product.screen
View,401,Mobile Case,0,Successfull,0,1,Acer,Click Here,,62.216.64.19,est-14,,1,mb-ag-g07,1837,200,-,sd2sl10ff3adff35304,,http://www.buttercupgames.com/product.screen
View,440,Mobile Case,0,Successfull,0,1,Nokia,Click Here,,110.159.208.78,est-14,,1,mb-ag-t01,3595,200,-,sd1sl6ff4adff42695,,http://www.buttercupgames.com/product.screen
View,878,Mobile Case,0,Successfull,0,1,Nokia,Click Here,,125.7.55.180,est-14,,1,mb-ag-t01,1872,200,-,sd3sl1ff9adff32832,,http://www.buttercupgames.com/product.screen
View,810,Mobile Case,0,Successfull,0,1,Nokia,Click Here,,173.44.37.226,est-14,,1,mb-ag-t01,728,200,-,sd6sl10ff9adff11478,,http://www.buttercupgames.com/product.screen
View,686,Mobile Case,0,Successfull,0,1,Nokia,Click Here,,182.236.164.11,est-14,,1,mb-ag-t01,1480,200,-,sd5sl8ff2adff5714,,http://www.buttercupgames.com/product.screen
View,518,Mobile Case,0,Successfull,0,1,Nokia,Click Here,,206.225.11.127,est-14,,1,mb-ag-t01,207,200,-,sd5sl9ff6adff31571,,http://www.buttercupgames.com/product.screen
View,768,Mobile Case,0,Successfull,0,1,Nokia,Click Here,,24.185.15.226,est-14,,1,mb-ag-t01,2595,200,-,sd1sl9ff10adff38411,,http://www.buttercupgames.com/product.screen
View,358,Mobile Case,0,Successfull,0,1,Nokia,Click Here,,69.80.0.18,est-14,,1,mb-ag-t01,2499,200,-,sd9sl6ff7adff15229,,http://www.buttercupgames.com/product.screen
View,625,Mobile Case,0,Successfull,0,1,Dell,Click Here,,175.44.26.139,est-14,,1,pz-sg-g05,1987,200,-,sd1sl7ff4adff48038,,http://www.buttercupgames.com/product.screen
View,773,Mobile Case,0,Successfull,0,1,Dell,Click Here,,27.102.11.11,est-14,,1,pz-sg-g05,1770,200,-,sd9sl7ff6adff30609,,http://www.buttercupgames.com/product.screen
View,481,Mobile Case,0,Successfull,0,1,XOLO,Click Here,,125.89.78.6,est-14,,1,sc-mg-g10,2337,200,-,sd10sl2ff1adff9927,,http://www.buttercupgames.com/product.screen
View,311,Mobile Case,0,Successfull,0,1,XOLO,Click Here,,148.107.2.20,est-14,,1,sc-mg-g10,310,200,-,sd10sl9ff6adff26146,,http://www.buttercupgames.com/product.screen
View,284,Mobile Case,0,Successfull,0,1,XOLO,Click Here,,59.5.100.202,est-14,,1,sc-mg-g10,2700,200,-,sd6sl2ff1adff15658,,http://www.buttercupgames.com/product.screen
View,584,Mobile Case,0,Successfull,0,1,XOLO,Click Here,,85.62.218.82,est-14,,1,sc-mg-g10,883,200,-,sd5sl7ff10adff26294,,http://www.buttercupgames.com/product.screen
View,878,Mobile Case,0,Successfull,0,1,XOLO,Click Here,,94.229.0.21,est-14,,1,sc-mg-g10,534,200,-,sd4sl2ff4adff50971,,http://www.buttercupgames.com/product.screen
View,990,Mobile Case,0,Successfull,0,1,XOLO,Click Here,,94.229.0.21,est-14,,1,sc-mg-g10,863,200,-,sd0sl5ff2adff32929,,http://www.buttercupgames.com/product.screen
View,149,Mobile Case,0,Successfull,0,1,Apple,Click Here,,110.159.208.78,est-14,,1,wc-sh-a01,459,200,-,sd0sl2ff5adff43920,,http://www.buttercupgames.com/product.screen
View,782,Mobile Case,0,Successfull,0,1,Apple,Click Here,,125.7.55.180,est-14,,1,wc-sh-a01,2695,200,-,sd0sl4ff8adff17543,,http://www.buttercupgames.com/product.screen
View,861,Mobile Case,0,Successfull,0,1,Apple,Click Here,,188.143.232.202,est-14,,1,wc-sh-a01,1415,200,-,sd0sl7ff2adff46389,,http://www.buttercupgames.com/product.screen
View,347,Mobile Case,0,Successfull,0,1,Apple,Click Here,,198.35.2.120,est-14,,1,wc-sh-a01,436,200,-,sd1sl4ff2adff21315,,http://www.buttercupgames.com/product.screen
View,292,Mobile Case,0,Successfull,0,1,Apple,Click Here,,95.130.170.231,est-14,,1,wc-sh-a01,1678,200,-,sd2sl2ff5adff12509,,http://www.buttercupgames.com/product.screen
